Date,Adj Close,Volume,ret_y,vol_y,ret_2,vol_2,ret_3,vol_3,ret_4,vol_4,ret_5,vol_5,ret_6,vol_6,ret_7,vol_7,ret_8,vol_8,ret_9,vol_9,ret_10,vol_10,pred_Volume,pred_AdjClose,year,month,wday,day
2017-11-19,0.23101599514484406,193808000,0.009240856654779694,-0.12131621401636872,0.019573520113715936,-0.5119059410149632,0.01721211480193441,-0.8104715464169938,0.08480624662599134,0.9323987476818154,0.10099369247482293,0.5217217201498103,0.13553733669421608,0.4619626302171731,0.17065555776717334,-0.22839457021138032,0.09782825290803854,0.44091944768997293,0.11881359675077441,0.3742032786200835,0.06220108249374645,0.31024838579735325,,,2017,11,6,19
2017-11-20,0.23875899612903595,214663008,0.031683042033977316,0.005234351210009258,0.044316725562537185,0.4876367517221305,0.05374673294578303,-0.4593838288994395,0.051306180025015635,-0.7900770455929761,0.1211658754474334,1.1403374877859096,0.13789587857270136,0.6854689269085512,0.1735973277788041,0.6192793681685487,0.20989261202507303,-0.14536478087819948,0.13462434244898525,0.5959718016120501,0.1563130555018315,0.5220765365312536,,,2017,11,0,20
2017-11-21,0.23327100276947021,217851008,-0.014164465673480287,-0.37299438355898396,0.009761261869388305,0.12405580780979109,0.02031259022904286,0.5097299200266117,0.02952584423864013,-0.4513550382404147,0.02714138863123039,-0.7869594410048134,0.09539532447685595,1.172124035336112,0.11174078022361433,0.7105001374047,0.14662161400015616,0.6433275852964915,0.18208263322539353,-0.132672435308532,0.10854444197228696,0.6196738737619905,,,2017,11,1,21
2017-11-22,0.23885899782180786,167078000,0.02053306965136259,0.4759147467684943,0.00041883947576093483,-0.22167307000561554,0.03395004173648819,-0.1379200033022373,0.044754126632400304,0.1578677459147042,0.054188083674994836,-0.5792238752419819,0.05174650855432161,-0.8366113113610298,0.12163546397494684,0.6658823060203003,0.13837247428595334,0.3118458554816623,0.1740888766683255,0.2603287394298732,0.21039936281242078,-0.33481439363585086,,,2017,11,2,22
2017-11-23,0.24240200221538544,240684992,0.17810235135163044,2.663521725630041,0.03914331115959113,0.10481468141749439,0.015258089309357903,0.12122248841309435,0.049286661139643195,0.24187335920085862,0.06025100342842671,0.66797178062066,0.06982489470651387,-0.39384899136227036,0.06734710361131735,-0.764629662684728,0.13827272450561479,1.3997945240991485,0.15525799551271402,0.8897856643713538,0.191504180619277,0.8155724426139235,,,2017,11,3,23
2017-11-24,0.2446420043706894,211486000,-0.18748993188299312,-0.24913873319522994,0.02421096379712573,0.26579202528160506,0.048745885541789935,-0.029217252921776682,0.024639943780271123,-0.014799978951194004,0.05898296876500697,0.09121398497482036,0.070048630969195,0.4656197591096203,0.07971099320421149,-0.467384936852403,0.0772103051966837,-0.7931839008995725,0.14879133958681678,1.1086605380182264,0.16593356904853507,0.6605240222674131,,,2017,11,4,24
2017-11-25,0.2523930072784424,212592992,0.03214793214387979,-0.49941236338246897,0.04121667713858024,-0.11671687447798984,0.05666108281477045,0.27241762530075775,0.08197334551637114,-0.02413583507495176,0.057103654188753517,-0.00964309602891622,0.0925347706776547,0.0969257822174523,0.10395102672259182,0.47329132766912907,0.11391952198644795,-0.4645970425521473,0.11133960457566361,-0.7921013528009968,0.18518854388721473,1.1196980078569005,,,2017,11,5,25
2017-11-26,0.24881799519062042,133297000,0.01921652103350535,-0.3245209810150057,0.017069802999175154,-0.3697124159518833,0.0264683992565955,-0.4461765193901247,0.04169404317873804,-0.20218700247788457,0.06664777120418397,-0.3881276877084727,0.04213034576568653,-0.3790406589289944,0.07705959942130725,-0.3122213737307026,0.08831415029937628,-0.0762380628976147,0.09814144715425122,-0.664299338621066,0.0955980728950725,-0.8696463805557357,,,2017,11,6,26
2017-11-27,0.25392699241638184,196735008,-0.0008095726782624268,-0.35379688729561953,0.0060777640176343795,-0.07459316438803398,0.03795336810445482,-0.06974925999829773,0.04754494639345386,-0.18260375786122962,0.06308321952273666,0.17750396820646652,0.08854932418379002,-0.09692863114959749,0.06352848074109185,-0.08351695136965565,0.09917493919489373,0.01510261702303306,0.11066058055003691,0.363393865472841,0.12068966197571762,-0.5045344433708945,,,2017,11,0,27
2017-11-28,0.2991519868373871,720742976,-0.01148376002535434,0.1391966173361523,0.20229240898836753,4.40704573996414,0.18526257943176594,2.3902480473109855,0.22281530355720292,2.4079937962796594,0.2341151644926458,1.9945488915237393,0.2524208406021975,3.313811369539975,0.28242251838315147,2.3084215795779106,0.2529454038905077,2.35755555982892,0.29494058041228977,2.7188504912077933,0.3084718414995655,3.994823046750475,,,2017,11,1,28
2017-11-29,0.2430640012025833,541177984,0.004011002496920213,-0.2231460173706481,-0.042779978254480766,1.75079656387337,-0.023125312876301263,3.05994121398081,-0.03696222084935663,1.5456059435863247,-0.006450254412218803,1.5589305391373425,0.0027309963661508174,1.2484907741983347,0.017604542508850463,2.239073869689606,0.041981207766277784,1.484165618366108,0.018030755461966974,1.521058421020542,0.05215225919826594,1.792340790885825,,,2017,11,2,29
2017-11-30,0.2508780062198639,270907008,-0.02945919171231448,0.668332613473483,-0.16136941334694843,-0.6241281330225548,-0.012007333948642618,0.37701475072499546,0.00827918827842522,1.0323563771127633,-0.006002547673229053,0.2742988630594183,0.02549031539050639,0.2809689908551867,0.034966724395894655,0.125566682612267,0.05031842429072886,0.6214403332575205,0.07547874892874606,0.2435425958644175,0.05075833910894101,0.2620106767533976,,,2017,11,3,30
2017-12-01,0.2556990087032318,182992000,-0.05508714540028592,0.5723949311295573,0.05198222459161195,-0.6618635543015734,-0.14525385103918909,-0.746106440030017,0.006978447899482321,-0.06985542705241354,0.02765480650762342,0.37281409184002645,0.01309862527665917,-0.13923785408693057,0.04519667160586405,-0.13473232270694047,0.05485518422422664,-0.23970332142687156,0.07050189038298993,0.09524892565149212,0.09614570892862351,-0.16001306727944997,,,2017,12,4,1
2017-12-02,0.2554920017719269,118250000,-0.041802887702261815,0.002473266504548599,0.01839139118484301,-0.5635033553653954,0.05113056852456466,-0.7814951762708809,-0.1459458301682378,-0.8359331912518007,0.006163225660463789,-0.39893768169618293,0.02682284525358969,-0.1128832606885376,0.012278448309249956,-0.4437728220128724,0.044350508937121225,-0.44086133361073543,0.05400120228755534,-0.5086939197272424,0.06963524130050769,-0.2922467350578771,,,2017,12,5,2
2017-12-03,0.25255799293518066,134710000,0.13150348837100445,1.398837416437562,-0.012284035765256607,-0.26384759989507733,0.006696428836589385,-0.5027444989536778,0.039059637320314256,-0.7510800439361554,-0.15575358330323896,-0.8130956464569139,-0.005391311369357443,-0.31527184018006593,0.015031058110146045,0.010600388605895184,0.000653685530028536,-0.36634788036663035,0.032357438310130604,-0.3630311226275025,0.0418973054140499,-0.44030577527659054,,,2017,12,6,3
2017-12-04,0.2535710036754608,104650000,-0.02941792177246305,-0.6890371266136885,-0.0075188189185698695,-0.11501057082452426,-0.008322304566463101,-0.42811707615633465,0.010734290726293727,-0.6137050836278108,0.04322730812005515,-0.806625540775879,-0.15236730881785243,-0.8548026085792891,-0.0014019334358014168,-0.4680662020254168,0.019102350218677344,-0.21491106326473963,0.004667309961241761,-0.5077448272612862,0.03649822657290658,-0.5051681908022281,,,2017,12,0,4
